order_id,order_date,customer_id,state,category,sub_category,product_id,price_per_unit,quantity,sale,seller_id
8676,2020-01-31,CS140,Madhya Pradesh,Furniture,Furnishings,P463,9.78,3,29.33,6
8677,2021-10-20,CS197,Assam,Technology,Accessories,P280,72.99,4,291.96,6
8678,2020-06-15,CS134,Uttar Pradesh,Office Supplies,Envelopes,P1356,4.78,3,14.35,6
8679,2024-02-10,CS205,Arunachal Pradesh,Furniture,Bookcases,P1249,90.3,2,180.59,6
8680,2023-12-14,CS236,Madhya Pradesh,Technology,Accessories,P992,23.99,2,47.98,6
8681,2022-03-26,CS197,Rajasthan,Office Supplies,Binders,P798,4.3,6,25.82,6
8682,2023-01-10,CS234,Bihar,Office Supplies,Appliances,P1052,80.48,2,160.96,6
8683,2022-02-04,CS147,Telangana,Office Supplies,Paper,P540,83.88,3,251.64,6
8684,2021-05-27,CS197,Tamil Nadu,Office Supplies,Appliances,P1688,12.2,6,73.18,6
8685,2023-04-30,CS123,Tripura,Office Supplies,Paper,P870,5.19,4,20.74,6
8686,2022-01-12,CS129,Kerala,Technology,Phones,P1049,19.99,2,39.98,6
8687,2022-03-23,CS204,Himachal Pradesh,Technology,Accessories,P1798,39.99,5,199.95,6
8688,2022-06-01,CS219,Telangana,Office Supplies,Paper,P6,6.48,2,12.96,6
8689,2023-07-09,CS156,Chhattisgarh,Office Supplies,Paper,P190,26.38,8,211.04,6
8690,2022-07-24,CS137,Goa,Furniture,Chairs,P342,297.41,2,594.82,6
8691,2022-11-30,CS103,Tripura,Office Supplies,Binders,P418,24.32,3,72.96,6
8692,2020-06-07,CS118,Madhya Pradesh,Office Supplies,Paper,P721,4.63,2,9.25,6
8693,2023-10-25,CS183,Sikkim,Technology,Accessories,P580,5.96,3,17.88,6
8694,2020-10-23,CS216,Chhattisgarh,Office Supplies,Labels,P494,78.65,3,235.94,6
8695,2024-01-07,CS145,Tamil Nadu,Furniture,Furnishings,P986,34.35,3,103.06,6
8696,2021-02-02,CS197,Meghalaya,Technology,Accessories,P1471,18,4,72,6
8697,2023-05-29,CS166,Chhattisgarh,Technology,Accessories,P1561,131.18,5,655.9,6
8698,2021-10-25,CS205,Rajasthan,Furniture,Chairs,P1023,150.98,4,603.92,6
8699,2021-01-16,CS173,Nagaland,Technology,Phones,P403,389.9,3,1169.69,6
8700,2021-03-10,CS187,Chhattisgarh,Office Supplies,Storage,P1063,13.43,3,40.29,6
8701,2020-04-05,CS156,Odisha,Office Supplies,Binders,P83,5.53,7,38.71,6
8702,2020-09-18,CS163,Jharkhand,Technology,Phones,P157,195.99,2,391.98,6
8703,2022-03-12,CS225,Punjab,Technology,Phones,P1158,145.95,3,437.85,6
8704,2022-07-02,CS119,Maharashtra,Technology,Phones,P388,286.4,3,859.2,6
8705,2024-01-20,CS170,Sikkim,Technology,Machines,P1838,168.76,3,506.28,6
8706,2020-04-19,CS199,Haryana,Technology,Phones,P828,76.79,5,383.96,6
8707,2023-03-11,CS154,Uttarakhand,Office Supplies,Binders,P1386,5.19,3,15.57,6
8708,2022-06-12,CS147,Chhattisgarh,Furniture,Furnishings,P1114,19.98,10,199.8,6
8709,2022-12-01,CS132,Manipur,Office Supplies,Storage,P1616,15.51,1,15.51,6
8710,2023-09-15,CS181,Himachal Pradesh,Technology,Phones,P420,44.95,2,89.9,6
8711,2023-10-23,CS136,Madhya Pradesh,Office Supplies,Art,P1322,3.57,4,14.28,6
8712,2020-09-10,CS163,Gujarat,Office Supplies,Art,P225,4.24,3,12.72,6
8713,2020-04-05,CS195,Telangana,Office Supplies,Labels,P1359,3.15,5,15.75,6
8714,2020-06-27,CS196,Chhattisgarh,Furniture,Chairs,P342,260.23,2,520.46,6
8715,2022-01-24,CS162,Arunachal Pradesh,Office Supplies,Paper,P956,3.81,3,11.42,6
8716,2021-08-15,CS173,Maharashtra,Office Supplies,Paper,P1736,5.18,6,31.08,6
8717,2022-09-25,CS174,Tamil Nadu,Office Supplies,Supplies,P818,3.65,2,7.3,6
8718,2021-01-21,CS236,Nagaland,Office Supplies,Labels,P1097,10.35,2,20.7,6
8719,2020-10-02,CS192,Bihar,Furniture,Chairs,P1435,162.88,3,488.65,6
8720,2021-11-13,CS197,Maharashtra,Office Supplies,Art,P183,2.78,2,5.56,6
8721,2020-12-30,CS185,Uttar Pradesh,Furniture,Furnishings,P153,5.89,8,47.12,6
8722,2020-02-07,CS111,West Bengal,Office Supplies,Binders,P332,4.13,2,8.26,6
8723,2020-05-25,CS209,Maharashtra,Furniture,Chairs,P1323,89.99,3,269.97,6
8724,2021-12-05,CS137,Nagaland,Technology,Accessories,P34,23.99,5,119.96,6
8725,2022-10-01,CS201,Uttar Pradesh,Office Supplies,Art,P1364,1.77,6,10.61,6
8726,2022-10-27,CS202,Manipur,Office Supplies,Storage,P927,7.98,5,39.9,6
8727,2020-03-17,CS112,Manipur,Office Supplies,Storage,P1304,35.51,5,177.55,6
8728,2023-10-17,CS104,Manipur,Office Supplies,Binders,P32,1.72,5,8.6,6
8729,2022-02-24,CS220,Jharkhand,Office Supplies,Supplies,P105,95.45,2,190.9,6
8730,2020-05-30,CS108,Punjab,Office Supplies,Envelopes,P465,6.11,4,24.45,6
8731,2022-01-09,CS103,Chhattisgarh,Furniture,Chairs,P915,104.79,4,419.14,6
8732,2022-03-19,CS158,Telangana,Office Supplies,Envelopes,P22,11.98,6,71.88,6
8733,2022-11-15,CS224,Haryana,Furniture,Furnishings,P1149,3.08,3,9.24,6
8734,2023-05-06,CS218,Maharashtra,Office Supplies,Paper,P564,5.98,6,35.88,6
8735,2022-08-17,CS202,Madhya Pradesh,Office Supplies,Binders,P746,5.68,3,17.04,6
8736,2023-08-14,CS102,Nagaland,Office Supplies,Binders,P412,310.39,3,931.18,6
8737,2024-01-30,CS196,Rajasthan,Office Supplies,Art,P532,2.22,1,2.22,6
8738,2020-05-24,CS179,Jharkhand,Office Supplies,Supplies,P489,1.74,1,1.74,6
8739,2021-07-17,CS120,Kerala,Furniture,Furnishings,P676,32.78,1,32.78,6
8740,2020-06-14,CS202,Assam,Office Supplies,Storage,P555,73.59,2,147.18,6
8741,2022-07-16,CS118,West Bengal,Technology,Accessories,P1382,27.19,2,54.38,6
8742,2023-11-03,CS132,Gujarat,Office Supplies,Binders,P714,19.2,4,76.78,6
8743,2020-11-22,CS127,Gujarat,Office Supplies,Paper,P415,4.78,3,14.35,6
8744,2023-10-04,CS119,Tripura,Office Supplies,Appliances,P821,104.9,2,209.79,6
8745,2021-03-11,CS212,Madhya Pradesh,Furniture,Furnishings,P896,3.08,3,9.24,6
8746,2020-07-01,CS103,Jharkhand,Office Supplies,Paper,P115,5.19,2,10.37,6
8747,2020-09-16,CS140,West Bengal,Office Supplies,Binders,P4,2.66,1,2.66,6
8748,2022-11-09,CS200,Tripura,Office Supplies,Labels,P850,3.99,2,7.97,6
8749,2020-11-19,CS130,Uttar Pradesh,Office Supplies,Envelopes,P475,6.99,4,27.97,6
8750,2021-06-11,CS167,Uttarakhand,Technology,Machines,P1839,112.17,3,336.51,6
8751,2021-07-09,CS119,Kerala,Furniture,Chairs,P944,63.69,1,63.69,6
8752,2022-01-20,CS201,Rajasthan,Technology,Accessories,P672,79.99,3,239.98,6
8753,2024-01-17,CS182,Meghalaya,Furniture,Tables,P299,172.11,2,344.22,6
8754,2023-01-30,CS226,Sikkim,Office Supplies,Paper,P1445,5.18,3,15.55,6
8755,2023-09-04,CS232,Maharashtra,Furniture,Furnishings,P732,5.31,4,21.25,6
8756,2022-07-30,CS151,Himachal Pradesh,Office Supplies,Paper,P1374,4.23,2,8.45,6
8757,2020-11-17,CS219,Sikkim,Office Supplies,Storage,P1554,48.78,5,243.92,6
8758,2021-10-06,CS202,Andhra Pradesh,Office Supplies,Envelopes,P22,7.78,3,23.34,6
8759,2023-02-19,CS101,Gujarat,Office Supplies,Paper,P1220,10.31,5,51.55,6
8760,2021-08-29,CS119,Meghalaya,Office Supplies,Fasteners,P791,5,7,35,6
8761,2023-12-18,CS130,Tamil Nadu,Furniture,Chairs,P878,72.78,1,72.78,6
8762,2020-08-12,CS128,Uttar Pradesh,Office Supplies,Appliances,P156,48.92,2,97.84,6
8763,2023-07-11,CS104,West Bengal,Furniture,Furnishings,P1413,51.75,1,51.75,6
8764,2023-05-20,CS192,Nagaland,Office Supplies,Binders,P1224,23.34,2,46.67,6
8765,2023-02-09,CS127,Kerala,Office Supplies,Storage,P556,25.59,2,51.17,6
8766,2020-02-18,CS231,Uttar Pradesh,Office Supplies,Art,P610,19.84,5,99.2,6
8767,2022-11-24,CS179,Tripura,Office Supplies,Envelopes,P906,2.66,3,7.98,6
8768,2020-10-02,CS199,Odisha,Office Supplies,Supplies,P931,13.9,7,97.3,6
8769,2020-05-16,CS233,Odisha,Office Supplies,Paper,P904,5.88,2,11.76,6
8770,2020-06-06,CS163,Odisha,Office Supplies,Paper,P1034,55.98,3,167.94,6
8771,2021-03-11,CS135,West Bengal,Office Supplies,Appliances,P469,3.89,1,3.89,6
8772,2023-08-03,CS171,Punjab,Office Supplies,Paper,P1128,54.96,3,164.88,6
8773,2023-05-06,CS145,Andhra Pradesh,Technology,Accessories,P1301,79.99,2,159.98,6
8774,2021-06-03,CS209,Sikkim,Office Supplies,Labels,P1390,2.95,7,20.66,6
8775,2020-10-04,CS237,Andhra Pradesh,Office Supplies,Binders,P872,1.29,9,11.65,6
8776,2021-12-27,CS197,Uttar Pradesh,Office Supplies,Art,P1525,1.11,6,6.67,6
8777,2020-01-17,CS106,Madhya Pradesh,Office Supplies,Paper,P723,11.48,8,91.84,6
8778,2021-05-21,CS101,Tamil Nadu,Office Supplies,Binders,P1058,11.58,7,81.09,6
8779,2022-01-17,CS161,Meghalaya,Office Supplies,Paper,P1379,6.48,3,19.44,6
8780,2020-06-21,CS150,Mizoram,Furniture,Chairs,P613,150.38,3,451.15,6
8781,2020-10-20,CS158,Mizoram,Office Supplies,Binders,P107,1.44,1,1.44,6
8782,2022-04-22,CS118,Tripura,Office Supplies,Binders,P57,4.75,13,61.78,6
8784,2023-05-27,CS188,Rajasthan,Furniture,Chairs,P634,27.15,4,108.61,6
8785,2020-06-23,CS163,Sikkim,Technology,Machines,P1410,154.99,11,1704.89,6
8786,2023-06-22,CS217,Assam,Office Supplies,Paper,P1482,104.85,1,104.85,6
8787,2020-06-13,CS132,Himachal Pradesh,Technology,Accessories,P1180,20.95,5,104.75,6
8788,2022-01-25,CS169,Kerala,Office Supplies,Binders,P327,19.35,3,58.05,6
8789,2022-08-14,CS178,Bihar,Furniture,Furnishings,P604,14.34,11,157.74,6
8790,2021-08-02,CS119,Tamil Nadu,Office Supplies,Art,P5,8.14,7,56.98,6
8791,2022-09-23,CS172,West Bengal,Office Supplies,Binders,P550,2.88,1,2.88,6
8792,2020-01-11,CS145,Mizoram,Office Supplies,Paper,P1788,12.28,4,49.12,6
8793,2022-04-04,CS153,Meghalaya,Technology,Phones,P536,65.99,1,65.99,6
8794,2020-07-15,CS161,Manipur,Office Supplies,Fasteners,P79,2.98,3,8.94,6
8795,2021-07-13,CS206,Telangana,Technology,Phones,P1245,42.39,2,84.78,6
8796,2022-03-24,CS118,Mizoram,Office Supplies,Binders,P696,22.42,5,112.12,6
8797,2023-11-03,CS202,Kerala,Office Supplies,Storage,P1003,225.02,7,1575.14,6
8798,2020-06-28,CS181,Arunachal Pradesh,Furniture,Furnishings,P978,5.91,2,11.81,6
8799,2022-10-02,CS145,Mizoram,Furniture,Furnishings,P1732,9.66,1,9.66,6
8800,2022-09-08,CS185,Karnataka,Office Supplies,Paper,P1500,5.19,4,20.74,6
8801,2021-10-27,CS181,Nagaland,Office Supplies,Binders,P418,9.12,3,27.36,6
8802,2021-12-18,CS198,Tamil Nadu,Furniture,Tables,P233,330.59,7,2314.12,6
8803,2021-06-05,CS211,Rajasthan,Office Supplies,Binders,P1173,8.56,4,34.24,6
8804,2023-01-09,CS113,Manipur,Furniture,Furnishings,P692,9.88,2,19.76,6
8805,2023-06-20,CS196,Arunachal Pradesh,Furniture,Furnishings,P1597,5.08,2,10.16,6
8806,2022-08-29,CS130,Manipur,Furniture,Bookcases,P43,36.29,6,217.76,6
8807,2021-08-19,CS214,Telangana,Office Supplies,Supplies,P623,6.51,6,39.07,6
8808,2022-07-22,CS129,Uttar Pradesh,Office Supplies,Binders,P40,3.23,7,22.64,6
8809,2023-12-25,CS165,Himachal Pradesh,Office Supplies,Art,P1638,13.59,7,95.14,6
8810,2021-11-05,CS155,Arunachal Pradesh,Furniture,Furnishings,P354,8.73,2,17.46,6
8811,2023-10-25,CS178,Meghalaya,Technology,Machines,P1560,33.56,11,369.16,6
8812,2021-01-25,CS212,Rajasthan,Office Supplies,Appliances,P673,7.61,2,15.22,6
8813,2020-08-04,CS208,Nagaland,Office Supplies,Appliances,P1285,3.66,6,21.98,6
8814,2020-04-14,CS171,Meghalaya,Office Supplies,Binders,P718,896.99,2,1793.98,6
8815,2020-01-27,CS145,Andhra Pradesh,Office Supplies,Storage,P351,11.29,2,22.58,6
8816,2020-11-27,CS140,Assam,Furniture,Tables,P496,57.1,3,171.29,6
8817,2022-08-08,CS176,Bihar,Office Supplies,Paper,P1478,5.18,3,15.55,6
8818,2022-07-06,CS101,West Bengal,Office Supplies,Appliances,P1243,3.58,5,17.92,6
8819,2023-09-27,CS173,Maharashtra,Furniture,Furnishings,P1773,20.98,4,83.92,6
8820,2022-04-21,CS192,Bihar,Office Supplies,Art,P1824,2.21,3,6.63,6
8821,2021-11-10,CS110,Tamil Nadu,Technology,Accessories,P1465,123.99,3,371.97,6
8822,2023-12-19,CS144,Kerala,Office Supplies,Art,P1406,4.13,5,20.64,6
8823,2021-12-26,CS150,Andhra Pradesh,Furniture,Furnishings,P409,19.98,1,19.98,6
8824,2022-03-03,CS141,Punjab,Technology,Phones,P1503,22.99,7,160.93,6
8825,2023-04-03,CS127,Gujarat,Office Supplies,Binders,P1415,25.26,3,75.79,6
8826,2020-10-22,CS200,Andhra Pradesh,Office Supplies,Binders,P971,7.98,5,39.92,6
8827,2021-04-21,CS225,Himachal Pradesh,Office Supplies,Paper,P215,30.98,2,61.96,6
8828,2020-04-02,CS108,Tamil Nadu,Office Supplies,Binders,P249,4.99,4,19.94,6
8829,2020-11-02,CS120,Uttar Pradesh,Technology,Phones,P1131,21.95,4,87.8,6
8830,2021-03-06,CS213,Maharashtra,Furniture,Chairs,P562,110.69,2,221.38,6
8831,2023-04-10,CS158,Himachal Pradesh,Technology,Machines,P1668,1299.99,4,5199.96,6
8832,2021-05-11,CS229,Nagaland,Technology,Accessories,P1617,31.91,2,63.82,6
8833,2021-06-17,CS150,Nagaland,Furniture,Chairs,P1627,108.79,4,435.17,6
8834,2021-11-17,CS145,Nagaland,Office Supplies,Fasteners,P79,2.98,5,14.9,6
8835,2022-12-13,CS197,Mizoram,Office Supplies,Appliances,P937,3.95,4,15.8,6
8836,2020-01-09,CS224,Assam,Furniture,Furnishings,P637,14.58,5,72.9,6
8837,2020-12-10,CS206,Sikkim,Furniture,Tables,P279,68.78,3,206.35,6
8838,2020-01-21,CS192,Haryana,Technology,Phones,P315,7.99,1,7.99,6
8839,2022-02-17,CS232,Odisha,Furniture,Furnishings,P1252,20.98,2,41.96,6
8840,2022-06-14,CS126,Goa,Office Supplies,Appliances,P1077,56.96,4,227.84,6
8841,2021-10-11,CS150,Kerala,Office Supplies,Paper,P1176,18.97,2,37.94,6
8842,2023-03-12,CS219,Uttarakhand,Technology,Accessories,P1165,79.99,4,319.96,6
8843,2023-09-29,CS143,Uttar Pradesh,Office Supplies,Paper,P1244,5.68,3,17.04,6
8844,2023-11-14,CS153,Telangana,Office Supplies,Storage,P76,114.97,3,344.91,6
8845,2023-03-09,CS196,Maharashtra,Office Supplies,Paper,P1026,40.99,1,40.99,6
8846,2020-08-27,CS106,Goa,Office Supplies,Paper,P1438,47.9,3,143.7,6
8847,2023-11-28,CS168,Meghalaya,Office Supplies,Paper,P870,6.48,1,6.48,6
8848,2023-07-05,CS164,Tamil Nadu,Office Supplies,Storage,P987,145.17,2,290.34,6
8849,2021-01-12,CS112,Chhattisgarh,Office Supplies,Art,P109,9.58,2,19.15,6
8850,2021-03-16,CS229,Haryana,Office Supplies,Art,P1264,4.67,2,9.34,6
8851,2021-01-23,CS105,Tripura,Furniture,Bookcases,P1430,153.84,2,307.67,6
8852,2020-12-16,CS211,Sikkim,Technology,Accessories,P1465,123.99,9,1115.91,6
8853,2023-03-20,CS216,Kerala,Technology,Phones,P1503,18.39,7,128.74,6
8854,2021-06-11,CS126,Meghalaya,Technology,Phones,P315,7.99,10,79.92,6
8855,2021-06-16,CS113,Manipur,Office Supplies,Storage,P987,145.17,4,580.67,6
8856,2021-07-10,CS166,Karnataka,Office Supplies,Fasteners,P79,6.31,3,18.94,6
8857,2021-04-27,CS166,Gujarat,Technology,Phones,P1009,111.19,2,222.38,6
8858,2023-12-26,CS184,Chhattisgarh,Office Supplies,Binders,P696,8.41,6,50.45,6
8859,2020-07-14,CS183,Odisha,Furniture,Tables,P279,51.59,3,154.76,6
8860,2022-08-20,CS180,Rajasthan,Office Supplies,Binders,P506,0.85,5,4.24,6
8861,2020-04-30,CS152,Karnataka,Office Supplies,Storage,P435,42.76,2,85.52,6
8862,2021-12-09,CS112,Andhra Pradesh,Technology,Phones,P968,103.19,1,103.19,6
8863,2023-06-18,CS194,Manipur,Technology,Accessories,P1471,18,2,36,6
8864,2023-06-23,CS131,Manipur,Technology,Accessories,P942,59.99,4,239.96,6
8865,2022-01-15,CS171,Mizoram,Office Supplies,Storage,P205,20.34,2,40.68,6
8866,2021-07-05,CS214,Bihar,Office Supplies,Storage,P435,42.76,1,42.76,6
8867,2022-01-05,CS171,Goa,Furniture,Chairs,P592,72.88,2,145.76,6
8868,2023-07-14,CS159,Bihar,Office Supplies,Paper,P743,2.71,4,10.82,6
8869,2022-02-05,CS191,Uttar Pradesh,Furniture,Tables,P135,130.49,5,652.45,6
8870,2021-12-02,CS113,Chhattisgarh,Furniture,Tables,P1175,22.22,3,66.65,6
8871,2022-10-24,CS106,Uttar Pradesh,Furniture,Furnishings,P604,11.47,4,45.89,6
8872,2021-01-28,CS204,Jharkhand,Office Supplies,Binders,P106,4.27,3,12.82,6
8873,2023-08-01,CS145,Sikkim,Furniture,Bookcases,P29,104.78,3,314.35,6
8874,2021-05-27,CS121,Tripura,Office Supplies,Paper,P118,9.49,2,18.98,6
8875,2020-02-13,CS151,Tamil Nadu,Office Supplies,Binders,P1407,3.04,6,18.24,6
8876,2022-03-21,CS192,Meghalaya,Office Supplies,Art,P699,9.59,7,67.14,6
8877,2021-05-21,CS216,Rajasthan,Furniture,Chairs,P1633,84.69,3,254.06,6
8878,2020-10-10,CS106,Karnataka,Office Supplies,Paper,P1711,7.04,5,35.2,6
8879,2020-06-17,CS172,Sikkim,Furniture,Chairs,P1496,79.79,3,239.36,6
8880,2020-12-06,CS172,Maharashtra,Furniture,Chairs,P242,18.19,14,254.6,6
8881,2021-05-10,CS234,Telangana,Office Supplies,Paper,P1840,3.99,2,7.97,6
8882,2022-12-18,CS236,Tripura,Technology,Accessories,P641,119,5,595,6
8883,2023-10-20,CS110,Maharashtra,Office Supplies,Binders,P1357,26.62,3,79.87,6
8884,2020-02-08,CS168,Uttar Pradesh,Technology,Accessories,P590,0.99,1,0.99,6
8885,2021-10-03,CS162,Haryana,Office Supplies,Binders,P1155,20.37,5,101.84,6
8886,2022-08-15,CS233,Haryana,Technology,Accessories,P391,36.32,12,435.84,6
8887,2023-06-05,CS138,Arunachal Pradesh,Office Supplies,Art,P1001,2.94,2,5.88,6
8888,2021-03-29,CS115,Mizoram,Technology,Accessories,P786,19.99,2,39.98,6
8889,2020-11-23,CS112,Karnataka,Technology,Accessories,P624,15,3,45,6
8890,2020-10-07,CS143,Mizoram,Office Supplies,Fasteners,P643,3.58,5,17.9,6
8891,2020-05-16,CS133,Telangana,Furniture,Furnishings,P1634,20.24,2,40.48,6
8892,2020-02-04,CS108,Maharashtra,Furniture,Bookcases,P1834,430.98,5,2154.9,6
8893,2022-02-14,CS119,Arunachal Pradesh,Technology,Phones,P1159,52.79,7,369.54,6
8894,2020-03-02,CS112,Chhattisgarh,Office Supplies,Paper,P730,5.19,2,10.37,6
8895,2021-07-02,CS146,Manipur,Technology,Accessories,P1147,263.96,3,791.88,6
8896,2023-06-03,CS227,Tripura,Furniture,Tables,P1162,224.45,3,673.34,6
8897,2020-11-27,CS223,Chhattisgarh,Office Supplies,Paper,P972,4.98,2,9.96,6
8898,2021-08-05,CS224,Goa,Office Supplies,Paper,P1836,5.83,2,11.65,6
8899,2023-09-14,CS185,Uttar Pradesh,Office Supplies,Paper,P1040,4.55,4,18.18,6
8900,2023-12-04,CS156,Uttar Pradesh,Office Supplies,Storage,P305,9.95,6,59.71,6
8901,2023-12-03,CS147,Kerala,Office Supplies,Labels,P1102,8.28,3,24.84,6
8902,2020-09-05,CS231,Goa,Office Supplies,Appliances,P1179,180.98,5,904.9,6
8903,2023-01-22,CS204,Haryana,Office Supplies,Paper,P372,21.1,3,63.31,6
8904,2021-05-26,CS113,Andhra Pradesh,Office Supplies,Binders,P1499,24.2,4,96.78,6
8905,2023-06-20,CS148,Tripura,Furniture,Furnishings,P354,3.49,3,10.48,6
8906,2021-11-25,CS161,Arunachal Pradesh,Technology,Accessories,P1569,34.99,6,209.94,6
8907,2022-04-03,CS215,Telangana,Technology,Phones,P1483,15.99,2,31.98,6
8908,2021-01-05,CS133,Uttar Pradesh,Office Supplies,Binders,P1031,1016.79,5,5083.96,6
8909,2020-04-09,CS186,Maharashtra,Office Supplies,Storage,P995,43.57,8,348.56,6
8910,2022-04-29,CS192,Nagaland,Office Supplies,Labels,P1093,3.69,3,11.07,6
8911,2020-02-03,CS190,Jharkhand,Furniture,Tables,P178,376.13,4,1504.52,6
8912,2020-10-20,CS146,Andhra Pradesh,Office Supplies,Paper,P1389,6.48,4,25.92,6
8913,2022-02-17,CS196,Maharashtra,Office Supplies,Binders,P375,5.38,7,37.66,6
8914,2022-12-10,CS172,Uttar Pradesh,Furniture,Furnishings,P284,4.73,2,9.46,6
8915,2023-07-29,CS117,Uttar Pradesh,Office Supplies,Binders,P186,3.04,9,27.4,6
8916,2020-05-07,CS180,West Bengal,Office Supplies,Binders,P146,13.46,1,13.46,6
8917,2021-11-03,CS133,Odisha,Technology,Accessories,P1212,11.59,4,46.36,6
8918,2020-06-06,CS192,Punjab,Office Supplies,Art,P1841,21.98,4,87.92,6
8919,2021-12-07,CS133,Mizoram,Furniture,Tables,P329,170.08,3,510.24,6
8920,2020-03-28,CS134,Maharashtra,Office Supplies,Paper,P208,40.99,5,204.95,6
8921,2020-12-16,CS221,Mizoram,Office Supplies,Labels,P1047,2.61,5,13.05,6
8922,2020-08-15,CS187,Bihar,Office Supplies,Labels,P957,30.53,5,152.65,6
8923,2023-09-18,CS210,Haryana,Furniture,Furnishings,P1308,22.72,1,22.72,6
8924,2021-11-26,CS238,Uttarakhand,Office Supplies,Labels,P1735,4.91,3,14.73,6
8925,2020-09-14,CS114,Meghalaya,Office Supplies,Art,P1264,5.84,2,11.68,6
8926,2020-11-15,CS101,Karnataka,Office Supplies,Binders,P277,24.95,5,124.75,6
8927,2023-09-28,CS154,Uttarakhand,Furniture,Furnishings,P1307,42.1,13,547.3,6
8928,2021-08-22,CS135,Kerala,Office Supplies,Paper,P1128,43.97,7,307.78,6
8929,2021-12-20,CS154,Maharashtra,Technology,Machines,P197,120,5,599.99,6
8930,2021-05-05,CS131,Odisha,Technology,Accessories,P1235,9.27,2,18.53,6
8931,2020-03-06,CS132,Mizoram,Furniture,Tables,P179,267.89,7,1875.26,6
8932,2021-08-28,CS120,Maharashtra,Office Supplies,Storage,P356,24.98,2,49.96,6
8933,2020-10-24,CS133,Mizoram,Office Supplies,Paper,P1789,6.48,2,12.96,6
8934,2020-02-23,CS220,Jharkhand,Office Supplies,Art,P159,2.66,4,10.64,6
8935,2023-04-17,CS198,Punjab,Technology,Phones,P1520,52.79,1,52.79,6
8936,2022-02-17,CS129,Nagaland,Office Supplies,Paper,P372,9.82,3,29.47,6
8937,2022-04-24,CS185,Goa,Furniture,Furnishings,P1643,14.14,4,56.56,6
8938,2021-05-01,CS184,Bihar,Office Supplies,Storage,P200,10.9,3,32.7,6
8939,2022-11-22,CS202,Tripura,Office Supplies,Art,P865,17.61,7,123.26,6
8940,2022-02-12,CS161,Andhra Pradesh,Office Supplies,Paper,P1217,5.92,4,23.68,6
8941,2022-12-22,CS109,Tamil Nadu,Technology,Phones,P968,77.4,4,309.58,6
8942,2020-07-10,CS107,Mizoram,Technology,Phones,P853,5.56,3,16.68,6
8943,2020-11-02,CS166,Arunachal Pradesh,Office Supplies,Binders,P502,408.3,4,1633.19,6
8944,2022-03-22,CS223,Goa,Office Supplies,Envelopes,P1660,4.48,2,8.96,6
8945,2021-12-22,CS103,Sikkim,Office Supplies,Labels,P261,3.15,10,31.5,6
8946,2022-12-25,CS163,Punjab,Furniture,Furnishings,P1113,15.28,2,30.56,6
8947,2023-06-02,CS136,Arunachal Pradesh,Furniture,Tables,P1469,12.19,2,24.37,6
8948,2023-02-23,CS172,Punjab,Furniture,Tables,P954,91.28,1,91.28,6
8949,2021-09-14,CS161,Sikkim,Office Supplies,Binders,P731,1.04,2,2.07,6
8950,2021-02-01,CS143,Madhya Pradesh,Furniture,Bookcases,P1608,109.47,3,328.4,6
8951,2023-01-03,CS119,Karnataka,Office Supplies,Binders,P1387,13.21,3,39.62,6
8952,2020-01-14,CS229,Jharkhand,Furniture,Tables,P445,142.18,2,284.36,6
8953,2021-05-08,CS117,Andhra Pradesh,Office Supplies,Storage,P1267,332.71,2,665.41,6
8954,2021-10-21,CS114,Arunachal Pradesh,Office Supplies,Art,P1186,3.34,4,13.36,6
8955,2020-04-06,CS210,Manipur,Office Supplies,Paper,P654,19.98,2,39.96,6
8956,2021-02-22,CS145,Uttar Pradesh,Office Supplies,Binders,P1224,29.17,5,145.85,6
8957,2022-03-27,CS209,Sikkim,Office Supplies,Labels,P1492,3.75,1,3.75,6
8958,2021-10-30,CS128,Odisha,Office Supplies,Binders,P559,5.23,4,20.93,6
8959,2020-08-10,CS129,Sikkim,Office Supplies,Paper,P168,15.18,3,45.53,6
8960,2023-08-19,CS145,Bihar,Office Supplies,Labels,P1735,4.91,5,24.55,6
8961,2020-07-26,CS237,Uttar Pradesh,Office Supplies,Storage,P1143,2.39,2,4.77,6
8962,2020-01-09,CS118,Haryana,Office Supplies,Paper,P65,6.67,1,6.67,6
8963,2023-10-19,CS204,Jharkhand,Office Supplies,Art,P532,2.23,2,4.45,6
8964,2023-03-21,CS177,Haryana,Furniture,Furnishings,P1032,10.99,4,43.94,6
8965,2023-07-11,CS225,Arunachal Pradesh,Technology,Phones,P1755,7.99,2,15.98,6
8966,2022-11-26,CS214,Chhattisgarh,Office Supplies,Paper,P690,4.78,3,14.35,6
8967,2022-08-28,CS193,Rajasthan,Furniture,Chairs,P161,227.98,3,683.95,6
8968,2021-03-05,CS103,Maharashtra,Furniture,Furnishings,P170,15.23,3,45.7,6
8969,2021-12-15,CS145,Manipur,Technology,Phones,P571,179.99,8,1439.92,6
8970,2020-01-12,CS226,Odisha,Furniture,Tables,P1037,262.11,1,262.11,6
8971,2022-07-01,CS163,Tamil Nadu,Office Supplies,Paper,P1587,5.18,1,5.18,6
8972,2020-04-02,CS142,Himachal Pradesh,Furniture,Chairs,P561,239.24,2,478.48,6
8973,2021-02-20,CS181,Uttarakhand,Technology,Accessories,P1287,14.2,2,28.4,6
8974,2020-07-15,CS149,Meghalaya,Office Supplies,Storage,P3,113.64,8,909.12,6
